wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue_x,movie_runtime,movie_languages,movie_countries,movie_genres
1238065,/m/04l3xj,BAADASSSSS!,2004.0,365727.0,109.0,['English Language'],['United States of America'],"['Biography', 'Indie', 'Docudrama', 'Period piece', 'Drama', 'Biographical film']"
570743,/m/02r4y1,Down to Earth,2001.0,71186502.0,87.0,['English Language'],"['United States of America', 'Australia', 'Canada', 'Germany']","['Romantic comedy', 'Romance Film', 'Fantasy', 'Comedy']"
504242,/m/02j9_2,Serenity,2005.0,38869464.0,119.0,"['Standard Mandarin', 'English Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Space opera', 'Western', 'Drama', 'Comedy', 'Space western', 'Action', 'Dystopia']"
129295,/m/0yx7h,Fatal Attraction,1987.0,320145693.0,119.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Suspense', 'Slasher']"
256337,/m/01l_pn,Charlie's Angels: Full Throttle,2003.0,259175788.0,105.0,"['Standard Mandarin', 'English Language', 'Spanish Language']",['United States of America'],"['Crime Fiction', 'Adventure', 'Action Comedy', 'Action/Adventure', 'Martial Arts Film', 'Comedy', 'Action']"
933349,/m/03r8z9,The Lost Skeleton of Cadavra,2002.0,110536.0,89.0,['English Language'],['United States of America'],"['Parody', 'Science Fiction', 'Comedy', 'Black-and-white']"
8987889,/m/027sfwn,Rocket Science,2007.0,755774.0,101.0,['English Language'],['United States of America'],"['Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age', 'Teen']"
10344059,/m/02q8_dg,Paradise Murdered,2007.0,14249906.0,112.0,['Korean Language'],['South Korea'],"['Thriller', 'Mystery']"
9088886,/m/027x7z5,Queen of the Damned,2002.0,45479110.0,101.0,['English Language'],"['United States of America', 'Australia']","['Horror', 'Film adaptation', 'Fantasy', 'Music']"
5257643,/m/0db6ft,The Prodigal,1955.0,2250000.0,112.0,['English Language'],['United States of America'],"['Romance Film', 'Drama']"
3511253,/m/09hjcp,Police Academy 3: Back in Training,1986.0,43579163.0,83.0,['English Language'],['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action', 'Comedy', 'Slapstick']"
7024876,/m/0h0wd9,Hello Dolly!,1969.0,33208099.0,146.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Musical', 'Family Film', 'Comedy']"
580994,/m/02s4m9,The Man in the Gray Flannel Suit,1956.0,4350000.0,153.0,['English Language'],['United States of America'],['Drama']
20700559,/m/051xs93,Miracle on 34th Street,1994.0,46264384.0,114.0,['American Sign Language'],['United States of America'],"['Drama', 'Family Film', 'Family Drama', 'Fantasy', 'Courtroom Drama']"
5329751,/m/0dfy12,A Far Off Place,1993.0,12890752.0,107.0,['English Language'],['United States of America'],"['Family Film', 'Family Drama', 'Drama', 'Adventure', 'Family-Oriented Adventure']"
7641358,/m/0kvd0x,Man in the Dark,1953.0,1450000.0,70.0,['English Language'],['United States of America'],"['Crime Fiction', 'Film noir']"
20629940,/m/051zpx6,Not Easily Broken,2009.0,10708890.0,100.0,['English Language'],['United States of America'],"['Tragedy', 'Drama', 'Comedy', 'Film adaptation', 'Romantic drama', 'Romance Film']"
221489,/m/01gbd4,Tie Me Up! Tie Me Down!,1990.0,4087361.0,111.0,['Spanish Language'],['Spain'],"['Romantic comedy', 'Sex comedy', 'Erotica', 'World cinema', 'Drama', 'Comedy', 'Black comedy', 'Romance Film']"
9906067,/m/02pwlkz,Boiling Point,1993.0,10058318.0,93.0,['English Language'],"['United States of America', 'France', 'Japan']","['Thriller', 'Crime Fiction', 'Action', 'Japanese Movies', 'Action/Adventure']"
103022,/m/0p_ss,An Unmarried Woman,1978.0,24000000.0,124.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Comedy film']"
2236141,/m/06y5pv,Son of Paleface,1952.0,3400000.0,95.0,['English Language'],['United States of America'],"['Comedy Western', 'Action/Adventure', 'Western', 'Satire', 'Comedy', 'Comedy of Errors', 'Action']"
2080306,/m/06kt1h,Drop Zone,1994.0,28735315.0,101.0,['English Language'],['United States of America'],"['Thriller', 'Action Thrillers', 'Chase Movie', 'Action/Adventure', 'Suspense', 'Action']"
2002258,/m/06d6ch,Halloween 4: The Return of Michael Myers,1988.0,17768757.0,92.0,['English Language'],['United States of America'],"['Cult', 'Horror', 'Slasher', 'Teen', 'Indie']"
1481638,/m/054xvf,Saturn 3,1980.0,9000000.0,95.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Horror', 'Adventure']"
18065848,/m/047p798,Whip It!,2009.0,16633035.0,120.0,['English Language'],['United States of America'],"['Indie', 'Comedy-drama', 'Sports', 'Drama', 'Comedy', 'Coming of age']"
16855103,/m/0408hyt,Easy Virtue,2008.0,2656324.0,96.0,"['French Language', 'English Language']","['Canada', 'United Kingdom']","['Romantic comedy', 'Romance Film', 'Comedy']"
1598832,/m/05fkhv,Sesame Street presents Follow That Bird,1985.0,13961370.0,89.0,['English Language'],"['United States of America', 'Canada', 'United Kingdom']","['Adventure', 'Musical', ""Children's"", 'Drama', 'Comedy', 'Family Film']"
2261407,/m/06_1x0,3-Iron,2004.0,2965315.0,89.0,['Korean Language'],"['Japan', 'South Korea']","['Crime Fiction', 'Japanese Movies', 'Art film', 'World cinema', 'Drama', 'Romantic drama', 'Romance Film']"
8719979,/m/027g6m5,Wetherby,1985.0,1299985.0,103.0,['English Language'],['United Kingdom'],"['Thriller', 'Mystery', 'Drama', 'Indie']"
3158499,/m/08w51z,Juice,1992.0,20146880.0,94.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Horror', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']"
26554437,/m/0bh6zg4,Hall Pass,2011.0,83160734.0,109.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']"
22578492,/m/04tm9x4,La Fille de Monaco,2008.0,599595.0,95.0,"['French Language', 'Italian Language', 'Russian Language']",['France'],"['Comedy film', 'Drama']"
4600218,/m/0cbymz,Gymkata,1985.0,5730596.0,90.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Martial Arts Film', 'Adventure']"
31404359,/m/0g55blx,The Son of No One,2011.0,30680.0,95.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Drama']"
918886,/m/03pvrq,All the Queen's Men,2001.0,22723.0,100.0,['English Language'],"['United States of America', 'Austria', 'Australia', 'Hungary', 'Germany']","['Comedy-drama', 'Action/Adventure', 'Period piece', 'Drama', 'Comedy', 'War film', 'Action']"
1853602,/m/0614yq,Troll,1986.0,5450815.0,82.0,['English Language'],"['United States of America', 'Italy']","['Horror', 'Family Film', 'Fantasy', 'Adventure', 'Mystery']"
327427,/m/01wb95,The Greatest Story Ever Told,1965.0,12000000.0,260.0,['English Language'],['United States of America'],"['Christian film', 'Biography', 'Costume drama', 'Family Drama', 'Epic', 'Hagiography', 'Period piece', 'Drama', 'Family Film']"
12509757,/m/048j2s,Dragonfly,2002.0,30063805.0,104.0,"['English Language', 'Spanish Language']","['United States of America', 'Germany']","['Thriller', 'Science Fiction', 'Supernatural', 'Mystery', 'Drama', 'Romantic drama', 'Romance Film']"
6987479,/m/0g_1sj,School for Scoundrels,2006.0,23947685.0,108.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']"
2292864,/m/071fr7,Jury Duty,1995.0,17014653.0,88.0,['English Language'],['United States of America'],"['Comedy', 'Slapstick']"
154635,/m/01470k,Three Colors: Blue,1993.0,1324974.0,99.0,"['French Language', 'Polish Language', 'Romanian Language']","['France', 'Poland']","['Mystery', 'Drama', 'World cinema', 'Music']"
685987,/m/032xt8,Major League,1989.0,49797148.0,107.0,"['Japanese Language', 'English Language', 'Spanish Language']",['United States of America'],"['Sports', 'Satire', 'Comedy']"
8499528,/m/0275nqh,She-Devil,1989.0,15351421.0,95.0,['English Language'],['United States of America'],"['Black comedy', 'Screwball comedy', 'Comedy', 'Domestic Comedy']"
1663320,/m/01q7vwf,Just My Luck,2006.0,38077373.0,103.0,['English Language'],['United States of America'],"['Romance Film', 'Fantasy', 'Comedy']"
74868,/m/0jym0,The Last Picture Show,1971.0,29133000.0,126.0,['English Language'],['United States of America'],"['Ensemble Film', 'Slice of life story', 'Americana', 'Black-and-white', 'Period piece', 'Coming of age', 'Film adaptation', 'Drama', 'New Hollywood']"
1111223,/m/046z51,The Blood of Heroes,1989.0,882290.0,91.0,['English Language'],"['Australia', 'New Zealand']","['Sports', 'Science Fiction', 'Apocalyptic and post-apocalyptic fiction', 'World cinema']"
25411775,/m/04jbt9x,A Reasonable Man,1999.0,45000.0,103.0,['English Language'],"['United States of America', 'South Africa']","['Crime Fiction', 'Mystery', 'Drama', 'Thriller', 'Courtroom Drama']"
4605171,/m/0cc6sl,Camp Nowhere,1994.0,10475705.0,90.0,['English Language'],['United States of America'],"['Family Film', ""Children's"", 'Comedy']"
3767179,/m/09zxr8,Man of the House,2005.0,19118247.0,28.0,['English Language'],['United States of America'],"['Short Film', 'Drama']"
22486844,/m/05zsf_s,Life During Wartime,2009.0,744816.0,98.0,['English Language'],['United States of America'],"['Ensemble Film', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy']"
8695,/m/02dwj,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964.0,9164370.0,90.0,"['English Language', 'Russian Language']",['United Kingdom'],"['Drama', 'Comedy']"
14291637,/m/03c_lhp,Fool's Gold,2008.0,111231041.0,112.0,['English Language'],['United States of America'],"['Romantic comedy', 'Adventure', 'Action/Adventure', 'Comedy', 'Romance Film', 'Action']"
275547,/m/01p8m2,Selena,1997.0,35450113.0,128.0,['English Language'],['United States of America'],"['Biographical film', 'Biography', 'Drama', 'Musical Drama', 'Biopic [feature]']"
28042876,/m/0cmf0m0,Puss in Boots,2011.0,554709226.0,90.0,['English Language'],['United States of America'],"['Comedy', 'Fantasy', 'Adventure', 'Animation']"
31351,/m/07q1m,The Straight Story,1999.0,6203044.0,110.0,['English Language'],"['United States of America', 'France', 'United Kingdom']","['Biography', 'Adventure', 'Road movie', 'Existentialism', 'Americana', 'Drama']"
9340076,/m/02854l1,Adrenalin: Fear the Rush,1996.0,37536.0,95.0,['English Language'],['United States of America'],"['Disaster', 'Thriller', 'Science Fiction', 'Action', 'Action/Adventure']"
8700683,/m/027fgcb,The X Files 2,2008.0,68369434.0,100.0,"['Czech Language', 'English Language', 'Russian Language']","['United States of America', 'Canada']","['Thriller', 'Mystery', 'Science Fiction', 'Drama']"
3176181,/m/08x7tc,Quid Pro Quo,2008.0,11864.0,82.0,['English Language'],['United States of America'],"['Thriller', 'Romantic drama', 'Drama', 'Indie']"
33068811,/m/0h567js,Er Conde Jones,2011.0,3579383.0,120.0,"['French Language', 'Italian Language', 'English Language', 'Portuguese Language', 'Spanish Language']",['Venezuela'],['Comedy film']
1380482,/m/04y27b,Boat Trip,2003.0,15020293.0,97.0,['English Language'],"['United States of America', 'Germany']","['LGBT', 'Romantic comedy', 'Buddy film', 'Adventure', 'Comedy', 'Comedy of Errors']"
1456329,/m/052_dz,An American Tail: Fievel Goes West,1991.0,65435625.0,76.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Animation', ""Children's"", 'Comedy', 'Music', 'Family Film', 'Family-Oriented Adventure', ""Children's Fantasy""]"
25496318,/m/09rtnc_,Wog Boy 2: Kings of Mykonos,,14370197.0,102.0,[],[],['Comedy film']
31729495,/m/0gmgn_q,Battle of the Brides,2011.0,64572.0,100.0,[],['Vietnam'],['Comedy film']
12585204,/m/02wwtk_,Just Between Friends,1986.0,6408791.0,110.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Melodrama', 'Drama']"
1488066,/m/055b0h,Lolita,1962.0,9250000.0,152.0,"['French Language', 'English Language']","['United States of America', 'United Kingdom']","['Romantic drama', 'Comedy-drama', 'Black-and-white', 'Satire', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy', 'Romance Film']"
36353797,/m/0b6ztqs,Meet Me at the Fair,1953.0,1300000.0,87.0,['English Language'],['United States of America'],"['Musical', 'Drama', 'Romance Film']"
30575,/m/07j6w,Twelve Monkeys,1995.0,168839459.0,131.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Future noir', 'Doomsday film', 'Psychological thriller', 'Mystery', 'Apocalyptic and post-apocalyptic fiction', 'Drama', 'Time travel', 'Dystopia', 'Airplanes and airports']"
33146132,/m/0c0mkpb,Revenge of the Musketeers,1994.0,311922.0,125.0,['French Language'],['France'],"['Action/Adventure', 'Action', 'Comedy', 'World cinema', 'Adventure']"
4278437,/m/0btswm,Baby: Secret of the Lost Legend,1985.0,14972297.0,92.0,['English Language'],['United States of America'],"['Family Film', ""Children's"", 'Fantasy', 'Adventure']"
685721,/m/032wmz,Teen Wolf Too,1987.0,7888703.0,95.0,['English Language'],['United States of America'],"['Cult', 'Parody', 'Comedy', 'Creature Film']"
142443,/m/011yl_,Shine,1996.0,35892330.0,105.0,['English Language'],"['United States of America', 'Australia', 'New Zealand']","['Biography', 'World cinema', 'Musical', 'Drama', 'Music', 'Biographical film', 'Romance Film']"
8964541,/m/027rghz,Unzipped,1995.0,2875086.0,73.0,['English Language'],['United States of America'],"['LGBT', 'Documentary', 'Comedy', 'Biopic [feature]']"
43307,/m/0bw20,K-19: The Widowmaker,2002.0,65716126.0,138.0,"['Russian Language', 'English Language']","['United States of America', 'Canada', 'United Kingdom', 'Germany']","['Thriller', 'Action Thrillers', 'History', 'Action/Adventure', 'Period piece', 'Drama', 'Suspense', 'War film', 'Action', 'Political drama']"
366111,/m/01__75,Shallow Hal,2001.0,141069860.0,113.0,['English Language'],"['United States of America', 'Germany']","['Romantic comedy', 'Fantasy', 'Comedy', 'Drama', 'Romance Film', 'Fantasy Comedy', 'Comedy of Errors']"
9459581,/m/0289qfz,Trouble Along the Way,1953.0,2450000.0,110.0,['English Language'],['United States of America'],"['Sports', 'Melodrama', 'Drama', 'Comedy', 'Black-and-white']"
8997652,/m/027stvn,The Hunted,1995.0,6609661.0,110.0,"['Japanese Language', 'English Language']",['United States of America'],"['Action/Adventure', 'Thriller', 'Action', 'Martial Arts Film']"
7421446,/m/0kv72r,Far From Home: The Adventures of Yellow Dog,1995.0,11642946.0,87.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Animal Picture', ""Children's"", 'Family Film', 'Family-Oriented Adventure']"
25871790,/m/09v42sf,Kaboom,2010.0,539957.0,83.0,['English Language'],"['United States of America', 'France']","['Thriller', 'LGBT', 'Science Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Mystery', 'Comedy', 'Black comedy']"
7482786,/m/0kv8rv,Sa-kwa,2005.0,272617.0,118.0,['Korean Language'],['South Korea'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']"
445066,/m/0299hs,RoboCop,1987.0,53424681.0,103.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Science Fiction', 'Superhero movie', 'Stop motion', 'Action/Adventure', 'Satire', 'Action']"
4340789,/m/0by0j9,The Dying Gaul,2005.0,345041.0,96.0,['English Language'],['United States of America'],"['LGBT', 'Drama', 'Indie']"
4788925,/m/0cndck,Bee Season,2005.0,6856989.0,104.0,"['Hebrew Language', 'English Language']",['United States of America'],"['Drama', 'Family Drama', 'Coming of age', 'Film adaptation']"
29631957,/m/0fph2jj,Mr. Emmanuel,1944.0,229246.0,93.0,[],['United Kingdom'],['Drama']
31958696,/m/0b53qty,Max Schmeling,2010.0,96456.0,123.0,"['German Language', 'English Language']",['Germany'],"['Biography', 'Sports', 'Biographical film', 'Action', 'Drama']"
46505,/m/0ckt6,Airplane!,1980.0,83453539.0,87.0,['English Language'],['United States of America'],"['Parody', 'Ensemble Film', 'Absurdism', 'Cult', 'Satire', 'Comedy', 'Disaster', 'Romance Film', 'Airplanes and airports']"
7482708,/m/0kv8r1,Bewitching Attraction,2006.0,2504320.0,104.0,['Korean Language'],['South Korea'],"['Erotica', 'Adult', 'Comedy film', 'Drama', 'Comedy', 'Black comedy']"
3112996,/m/08s6ry,The Witches,1990.0,10360553.0,91.0,['English Language'],"['United States of America', 'United Kingdom', 'Norway']","['Fantasy', 'Family Film', 'Horror']"
706860,/m/034ffy,Waiting for Guffman,1997.0,2892582.0,84.0,['English Language'],['United States of America'],"['Mockumentary', 'Comedy', 'Indie']"
2262096,/m/06_3mx,The Groove Tube,1974.0,20447000.0,74.0,['English Language'],['United States of America'],"['Parody', 'Media Satire', 'Satire', 'Indie', 'Comedy']"
992455,/m/03xcxq,Gothic,1986.0,916472.0,87.0,['English Language'],['United Kingdom'],"['LGBT', 'Costume drama', 'Horror', 'Drama']"
770083,/m/03b19k,Sweet Dreams,1985.0,9085049.0,115.0,['English Language'],['United States of America'],"['Biography', 'Musical', 'Drama', 'Romantic drama', 'Biographical film', 'Romance Film']"
4406314,/m/0c0krr,Hansel and Gretel,2002.0,154642.0,105.0,['English Language'],['United States of America'],['Family Film']
8850105,/m/027lz0c,Because I Said So,2007.0,69485490.0,98.0,"['Standard Mandarin', 'English Language']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Domestic Comedy', 'Comedy']"
